id,isCreator,tag,followerCount
168743,False,science,43
168744,False,science,57
168745,False,science,47
168746,False,science,55
168747,False,science,52
168748,False,science,60
168749,False,science,45
168750,False,science,53
168751,False,science,59
168752,False,science,52
168753,False,science,46
168754,False,science,43
168755,False,science,64
168756,False,science,54
168757,False,science,43
168758,False,science,51
168759,False,science,41
168760,False,science,46
168761,False,science,48
168762,False,science,41
168763,False,science,45
168764,False,science,51
168765,False,science,54
168766,False,science,50
168767,False,science,66
168768,False,science,45
168769,False,science,39
168770,False,science,40
168771,False,science,48
168772,False,science,63
168773,False,science,63
168774,False,science,49
168775,False,science,66
168776,False,science,42
168777,False,science,40
168778,False,science,57
168779,False,science,56
168780,False,science,54
168781,False,science,62
168782,False,science,47
168783,False,science,55
168784,False,science,53
168785,False,science,53
168786,False,science,36
168787,False,science,49
168788,False,science,40
168789,False,science,56
168790,False,science,59
168791,False,science,52
168792,False,science,54
168793,False,science,52
168794,False,science,44
168795,False,science,62
168796,False,science,39
168797,False,science,54
168798,False,science,54
168799,False,science,41
168800,False,science,60
168801,False,science,43
168802,False,science,52
168803,False,science,41
168804,False,science,34
168805,False,science,47
168806,False,science,46
168807,False,science,57
168808,False,science,61
168809,False,science,56
168810,False,science,49
168811,False,science,35
168812,False,science,48
168813,False,science,62
168814,False,science,54
168815,False,science,42
168816,False,science,55
168817,False,science,39
168818,False,science,48
168819,False,science,58
168820,False,science,52
168821,False,science,53
168822,False,science,53
168823,False,science,40
168824,False,science,52
168825,False,science,65
168826,False,science,59
168827,False,science,38
168828,False,science,49
168829,False,science,51
168830,False,science,50
168831,False,science,61
168832,False,science,52
168833,False,science,47
168834,False,science,66
168835,False,science,48
168836,False,science,70
168837,False,science,47
168838,False,science,45
168839,False,science,48
168840,False,science,42
168841,False,science,53
168842,False,science,45
168843,False,science,44
168844,False,science,49
168845,False,science,55
168846,False,science,49
168847,False,science,44
168848,False,science,47
168849,False,science,40
168850,False,science,50
168851,False,science,48
168852,False,science,39
168853,False,science,48
168854,False,science,39
168855,False,science,49
168856,False,science,55
168857,False,science,53
168858,False,science,47
168859,False,science,41
168860,False,science,47
168861,False,science,33
168862,False,science,51
168863,False,science,46
168864,False,science,62
168865,False,science,59
168866,False,science,39
168867,False,science,56
168868,False,science,44
168869,False,science,48
168870,False,science,44
168871,False,science,49
168872,False,science,48
168873,False,science,54
168874,False,science,50
168875,False,science,42
168876,False,science,74
168877,False,science,42
168878,False,science,45
168879,False,science,54
168880,False,science,50
168881,False,science,61
168882,False,science,53
168883,False,science,60
168884,False,science,52
168885,False,science,50
168886,False,science,42
168887,False,science,43
168888,False,science,48
168889,False,science,50
168890,False,science,66
168891,False,science,48
168892,False,science,44
168893,False,science,39
168894,False,science,50
168895,False,science,41
168896,False,science,64
168897,False,science,45
168898,False,science,47
168899,False,science,46
168900,False,science,43
168901,False,science,57
168902,False,science,57
168903,False,science,48
168904,False,science,54
168905,False,science,55
168906,False,science,43
168907,False,science,50
168908,False,science,38
168909,False,science,46
168910,False,science,50
168911,False,science,42
168912,False,science,49
168913,False,science,67
168914,False,science,57
168915,False,science,55
168916,False,science,32
168917,False,science,41
168918,False,science,52
168919,False,science,49
168920,False,science,47
168921,False,science,51
168922,False,science,59
168923,False,science,51
168924,False,science,57
168925,False,science,36
168926,False,science,59
168927,False,science,45
168928,False,science,51
168929,False,science,47
168930,False,science,48
168931,False,science,52
168932,False,science,52
168933,False,science,52
168934,False,science,56
168935,False,science,56
168936,False,science,54
168937,False,science,47
168938,False,science,54
168939,False,science,54
168940,False,science,42
168941,False,science,46
168942,False,science,46
168943,False,science,45
168944,False,science,43
168945,False,science,49
168946,False,science,38
168947,False,science,46
168948,False,science,47
168949,False,science,36
168950,False,science,46
168951,False,science,45
168952,False,science,51
168953,False,science,45
168954,False,science,46
168955,False,science,56
168956,False,science,56
168957,False,science,46
168958,False,science,35
168959,False,science,53
168960,False,science,38
168961,False,science,45
168962,False,science,52
168963,False,science,50
168964,False,science,43
168965,False,science,61
168966,False,science,47
168967,False,science,47
168968,False,science,57
168969,False,science,68
168970,False,science,44
168971,False,science,55
168972,False,science,58
168973,False,science,57
168974,False,science,60
168975,False,science,44
168976,False,science,52
168977,False,science,53
168978,False,science,41
168979,False,science,40
168980,False,science,42
168981,False,science,52
168982,False,science,52
168983,False,science,45
168984,False,science,52
168985,False,science,57
168986,False,science,51
168987,False,science,41
168988,False,science,58
168989,False,science,60
168990,False,science,61
168991,False,science,53
168992,False,science,59
168993,False,science,40
168994,False,science,53
168995,False,science,59
168996,False,science,68
168997,False,science,46
168998,False,science,51
168999,False,science,46
169000,False,science,56
169001,False,science,55
169002,False,science,56
169003,False,science,41
169004,False,science,53
169005,False,science,50
169006,False,science,50
169007,False,science,48
169008,False,science,56
169009,False,science,48
169010,False,science,53
169011,False,science,54
169012,False,science,57
169013,False,science,59
169014,False,science,51
169015,False,science,53
169016,False,science,49
169017,False,science,44
169018,False,science,44
169019,False,science,57
169020,False,science,45
169021,False,science,43
169022,False,science,38
169023,False,science,42
169024,False,science,69
169025,False,science,52
169026,False,science,48
169027,False,science,51
169028,False,science,44
169029,False,science,62
169030,False,science,38
169031,False,science,54
169032,False,science,60
169033,False,science,42
169034,False,science,48
169035,False,science,47
169036,False,science,44
169037,False,science,53
169038,False,science,54
169039,False,science,51
169040,False,science,45
169041,False,science,55
169042,False,science,51
169043,False,science,50
169044,False,science,40
169045,False,science,48
169046,False,science,46
169047,False,science,48
169048,False,science,55
169049,False,science,33
169050,False,science,41
169051,False,science,46
169052,False,science,58
169053,False,science,53
169054,False,science,56
169055,False,science,50
169056,False,science,59
169057,False,science,62
169058,False,science,52
169059,False,science,50
169060,False,science,49
169061,False,science,65
169062,False,science,52
169063,False,science,43
169064,False,science,38
169065,False,science,49
169066,False,science,52
169067,False,science,64
169068,False,science,53
169069,False,science,46
169070,False,science,68
169071,False,science,37
169072,False,science,49
169073,False,science,60
169074,False,science,49
169075,False,science,46
169076,False,science,40
169077,False,science,52
169078,False,science,53
169079,False,science,56
169080,False,science,43
169081,False,science,42
169082,False,science,47
169083,False,science,39
169084,False,science,64
169085,False,science,66
169086,False,science,48
169087,False,science,49
169088,False,science,60
169089,False,science,57
169090,False,science,42
169091,False,science,55
169092,False,science,49
169093,False,science,61
169094,False,science,45
169095,False,science,42
169096,False,science,57
169097,False,science,46
169098,False,science,49
169099,False,science,55
169100,False,science,45
169101,False,science,59
169102,False,science,48
169103,False,science,50
169104,False,science,43
169105,False,science,48
169106,False,science,51
169107,False,science,39
169108,False,science,55
169109,False,science,47
169110,False,science,44
169111,False,science,47
169112,False,science,47
169113,False,science,52
169114,False,science,46
169115,False,science,55
169116,False,science,50
169117,False,science,39
169118,False,science,51
169119,False,science,38
169120,False,science,41
169121,False,science,62
169122,False,science,48
169123,False,science,61
169124,False,science,56
169125,False,science,50
169126,False,science,61
169127,False,science,51
169128,False,science,63
169129,False,science,60
169130,False,science,61
169131,False,science,40
169132,False,science,45
169133,False,science,53
169134,False,science,43
169135,False,science,44
169136,False,science,53
169137,False,science,57
169138,False,science,40
169139,False,science,50
169140,False,science,55
169141,False,science,52
169142,False,science,54
169143,False,science,47
169144,False,science,55
169145,False,science,50
169146,False,science,52
169147,False,science,42
169148,False,science,47
169149,False,science,40
169150,False,science,40
169151,False,science,48
169152,False,science,60
169153,False,science,61
169154,False,science,56
169155,False,science,56
169156,False,science,47
169157,False,science,54
169158,False,science,51
169159,False,science,56
169160,False,science,56
169161,False,science,54
169162,False,science,52
169163,False,science,56
169164,False,science,42
169165,False,science,46
169166,False,science,49
169167,False,science,48
169168,False,science,49
169169,False,science,59
169170,False,science,56
169171,False,science,52
169172,False,science,42
169173,False,science,68
169174,False,science,59
169175,False,science,46
169176,False,science,54
169177,False,science,59
169178,False,science,61
169179,False,science,45
169180,False,science,54
169181,False,science,44
169182,False,science,47
169183,False,science,42
169184,False,science,49
169185,False,science,50
169186,False,science,62
169187,False,science,46
169188,False,science,45
169189,False,science,35
169190,False,science,49
169191,False,science,51
169192,False,science,46
169193,False,science,46
169194,False,science,64
169195,False,science,46
169196,False,science,40
169197,False,science,65
169198,False,science,48
169199,False,science,54
169200,False,science,45
169201,False,science,40
169202,False,science,62
169203,False,science,62
169204,False,science,47
169205,False,science,40
169206,False,science,59
169207,False,science,31
169208,False,science,48
169209,False,science,51
169210,False,science,54
169211,False,science,60
169212,False,science,51
169213,False,science,56
169214,False,science,40
169215,False,science,51
169216,False,science,54
169217,False,science,49
169218,False,science,46
169219,False,science,46
169220,False,science,45
169221,False,science,53
169222,False,science,41
169223,False,science,47
169224,False,science,55
169225,False,science,48
169226,False,science,54
169227,False,science,37
169228,False,science,53
169229,False,science,46
169230,False,science,53
169231,False,science,47
169232,False,science,43
169233,False,science,43
169234,False,science,59
169235,False,science,45
169236,False,science,54
169237,False,science,48
169238,False,science,58
169239,False,science,70
169240,False,science,48
169241,False,science,40
169242,False,science,52
169243,False,science,43
169244,False,science,53
169245,False,science,50
169246,False,science,54
169247,False,science,53
169248,False,science,50
169249,False,science,44
169250,False,science,58
169251,False,science,58
169252,False,science,43
169253,False,science,54
169254,False,science,63
169255,False,science,57
169256,False,science,44
169257,False,science,44
169258,False,science,41
169259,False,science,47
169260,False,science,60
169261,False,science,54
169262,False,science,41
169263,False,science,49
169264,False,science,48
169265,False,science,50
169266,False,science,46
169267,False,science,53
169268,False,science,41
169269,False,science,44
169270,False,science,57
169271,False,science,53
169272,False,science,47
169273,False,science,47
169274,False,science,59
169275,False,science,51
169276,False,science,68
169277,False,science,40
169278,False,science,65
169279,False,science,48
169280,False,science,58
169281,False,science,61
169282,False,science,51
169283,False,science,59
169284,False,science,52
169285,False,science,42
169286,False,science,52
169287,False,science,61
169288,False,science,33
169289,False,science,47
169290,False,science,51
169291,False,science,55
169292,False,science,60
169293,False,science,47
169294,False,science,53
169295,False,science,41
169296,False,science,50
169297,False,science,47
169298,False,science,44
169299,False,science,50
169300,False,science,47
169301,False,science,40
169302,False,science,42
169303,False,science,36
169304,False,science,40
169305,False,science,41
169306,False,science,64
169307,False,science,56
169308,False,science,47
169309,False,science,43
169310,False,science,56
169311,False,science,55
169312,False,science,47
169313,False,science,54
169314,False,science,57
169315,False,science,42
169316,False,science,49
169317,False,science,55
169318,False,science,57
169319,False,science,65
169320,False,science,46
169321,False,science,51
169322,False,science,56
169323,False,science,55
169324,False,science,50
169325,False,science,45
169326,False,science,59
169327,False,science,54
169328,False,science,51
169329,False,science,52
169330,False,science,48
169331,False,science,50
169332,False,science,46
169333,False,science,44
169334,False,science,35
169335,False,science,63
169336,False,science,44
169337,False,science,56
169338,False,science,52
169339,False,science,43
169340,False,science,51
169341,False,science,44
169342,False,science,42
169343,False,science,45
169344,False,science,54
169345,False,science,48
169346,False,science,51
169347,False,science,37
169348,False,science,55
169349,False,science,54
169350,False,science,47
169351,False,science,44
169352,False,science,46
169353,False,science,51
169354,False,science,50
169355,False,science,50
169356,False,science,54
169357,False,science,56
169358,False,science,55
169359,False,science,54
169360,False,science,40
169361,False,science,41
169362,False,science,61
169363,False,science,37
169364,False,science,42
169365,False,science,47
169366,False,science,54
169367,False,science,51
169368,False,science,47
169369,False,science,36
169370,False,science,51
169371,False,science,53
169372,False,science,49
169373,False,science,47
169374,False,science,38
169375,False,science,63
169376,False,science,51
169377,False,science,57
169378,False,science,44
169379,False,science,55
169380,False,science,58
169381,False,science,50
169382,False,science,48
169383,False,science,52
169384,False,science,45
169385,False,science,54
169386,False,science,47
169387,False,science,51
169388,False,science,41
169389,False,science,61
169390,False,science,49
169391,False,science,47
169392,False,science,46
169393,False,science,50
169394,False,science,46
169395,False,science,56
169396,False,science,58
169397,False,science,47
169398,False,science,37
169399,False,science,49
169400,False,science,54
169401,False,science,43
169402,False,science,56
169403,False,science,42
169404,False,science,42
169405,False,science,51
169406,False,science,53
169407,False,science,58
169408,False,science,48
169409,False,science,50
169410,False,science,43
169411,False,science,58
169412,False,science,46
169413,False,science,57
169414,False,science,60
169415,False,science,47
169416,False,science,53
169417,False,science,45
169418,False,science,41
169419,False,science,52
169420,False,science,55
169421,False,science,44
169422,False,science,54
169423,False,science,40
169424,False,science,53
169425,False,science,61
169426,False,science,40
169427,False,science,62
169428,False,science,41
169429,False,science,47
169430,False,science,61
169431,False,science,49
169432,False,science,49
169433,False,science,38
169434,False,science,44
169435,False,science,40
169436,False,science,47
169437,False,science,42
169438,False,science,43
169439,False,science,48
169440,False,science,40
169441,False,science,53
169442,False,science,51
169443,False,science,44
169444,False,science,38
169445,False,science,52
169446,False,science,52
169447,False,science,51
169448,False,science,44
169449,False,science,47
169450,False,science,59
169451,False,science,45
169452,False,science,44
169453,False,science,50
169454,False,science,49
169455,False,science,54
169456,False,science,55
169457,False,science,52
169458,False,science,43
169459,False,science,45
169460,False,science,63
169461,False,science,58
169462,False,science,54
169463,False,science,46
169464,False,science,55
169465,False,science,42
169466,False,science,46
169467,False,science,42
169468,False,science,50
169469,False,science,48
169470,False,science,54
169471,False,science,46
169472,False,science,50
169473,False,science,50
169474,False,science,47
169475,False,science,62
169476,False,science,53
169477,False,science,52
169478,False,science,49
169479,False,science,48
169480,False,science,44
169481,False,science,51
169482,False,science,41
169483,False,science,51
169484,False,science,51
169485,False,science,52
169486,False,science,49
169487,False,science,47
169488,False,science,46
169489,False,science,43
169490,False,science,46
169491,False,science,50
169492,False,science,49
169493,False,science,48
169494,False,science,49
169495,False,science,48
169496,False,science,37
169497,False,science,51
169498,False,science,39
169499,False,science,42
169500,False,science,61
169501,False,science,45
169502,False,science,71
169503,False,science,63
169504,False,science,47
169505,False,science,54
169506,False,science,56
169507,False,science,38
169508,False,science,54
169509,False,science,46
169510,False,science,38
169511,False,science,39
169512,False,science,44
169513,False,science,61
169514,False,science,60
169515,False,science,60
169516,False,science,55
169517,False,science,47
169518,False,science,49
169519,False,science,41
169520,False,science,54
169521,False,science,50
169522,False,science,52
169523,False,science,48
169524,False,science,44
169525,False,science,56
169526,False,science,47
169527,False,science,53
169528,False,science,50
169529,False,science,44
169530,False,science,52
169531,False,science,48
169532,False,science,63
169533,False,science,54
169534,False,science,35
169535,False,science,52
169536,False,science,53
169537,False,science,48
169538,False,science,58
169539,False,science,41
169540,False,science,46
169541,False,science,55
169542,False,science,48
169543,False,science,50
169544,False,science,50
169545,False,science,48
169546,False,science,52
169547,False,science,44
169548,False,science,57
169549,False,science,53
169550,False,science,43
169551,False,science,56
169552,False,science,58
169553,False,science,47
169554,False,science,60
169555,False,science,54
169556,False,science,47
169557,False,science,59
169558,False,science,54
169559,False,science,46
169560,False,science,50
169561,False,science,71
169562,False,science,41
169563,False,science,61
169564,False,science,41
169565,False,science,42
169566,False,science,46
169567,False,science,46
169568,False,science,64
169569,False,science,31
169570,False,science,42
169571,False,science,46
169572,False,science,47
169573,False,science,52
169574,False,science,58
169575,False,science,47
169576,False,science,47
169577,False,science,50
169578,False,science,50
169579,False,science,59
169580,False,science,43
169581,False,science,55
169582,False,science,44
169583,False,science,54
169584,False,science,55
169585,False,science,44
169586,False,science,57
169587,False,science,48
169588,False,science,56
169589,False,science,48
169590,False,science,53
169591,False,science,47
169592,False,science,38
169593,False,science,52
169594,False,science,51
169595,False,science,53
169596,False,science,43
169597,False,science,49
169598,False,science,51
169599,False,science,54
169600,False,science,47
169601,False,science,54
169602,False,science,60
169603,False,science,46
169604,False,science,43
169605,False,science,61
169606,False,science,53
169607,False,science,57
169608,False,science,56
169609,False,science,49
169610,False,science,49
169611,False,science,50
169612,False,science,55
169613,False,science,45
169614,False,science,53
169615,False,science,50
169616,False,science,51
169617,False,science,48
169618,False,science,43
169619,False,science,49
169620,False,science,58
169621,False,science,43
169622,False,science,52
169623,False,science,45
169624,False,science,47
169625,False,science,46
169626,False,science,53
169627,False,science,44
169628,False,science,50
169629,False,science,55
169630,False,science,47
169631,False,science,40
169632,False,science,39
169633,False,science,45
169634,False,science,52
169635,False,science,46
169636,False,science,58
169637,False,science,48
169638,False,science,54
169639,False,science,63
169640,False,science,55
169641,False,science,46
169642,False,science,54
169643,False,science,63
169644,False,science,42
169645,False,science,54
169646,False,science,56
169647,False,science,45
169648,False,science,36
169649,False,science,53
169650,False,science,46
169651,False,science,50
169652,False,science,54
169653,False,science,61
169654,False,science,54
169655,False,science,57
169656,False,science,43
169657,False,science,61
169658,False,science,44
169659,False,science,55
169660,False,science,53
169661,False,science,58
169662,False,science,46
169663,False,science,39
169664,False,science,53
169665,False,science,55
169666,False,science,41
169667,False,science,42
169668,False,science,47
169669,False,science,40
169670,False,science,57
169671,False,science,50
169672,False,science,67
169673,False,science,43
169674,False,science,52
169675,False,science,62
169676,False,science,44
169677,False,science,53
169678,False,science,47
169679,False,science,41
169680,False,science,56
169681,False,science,44
169682,False,science,48
169683,False,science,56
169684,False,science,42
169685,False,science,59
169686,False,science,45
169687,False,science,46
169688,False,science,50
169689,False,science,51
169690,False,science,47
169691,False,science,57
169692,False,science,46
169693,False,science,44
169694,False,science,43
169695,False,science,43
169696,False,science,43
169697,False,science,55
169698,False,science,58
169699,False,science,51
169700,False,science,48
169701,False,science,43
169702,False,science,55
169703,False,science,56
169704,False,science,51
169705,False,science,52
169706,False,science,46
169707,False,science,53
169708,False,science,50
169709,False,science,59
169710,False,science,43
169711,False,science,47
169712,False,science,43
169713,False,science,48
169714,False,science,59
169715,False,science,52
169716,False,science,55
169717,False,science,50
169718,False,science,47
169719,False,science,57
169720,False,science,44
169721,False,science,44
169722,False,science,52
169723,False,science,42
169724,False,science,51
169725,False,science,58
169726,False,science,41
169727,False,science,48
169728,False,science,42
169729,False,science,49
169730,False,science,47
169731,False,science,52
169732,False,science,54
169733,False,science,46
169734,False,science,44
169735,False,science,43
169736,False,science,45
169737,False,science,56
169738,False,science,49
169739,False,science,53
169740,False,science,39
169741,False,science,35
169742,False,science,56
169743,False,science,57
169744,False,science,36
169745,False,science,52
169746,False,science,58
169747,False,science,49
169748,False,science,42
169749,False,science,43
169750,False,science,46
169751,False,science,52
169752,False,science,44
169753,False,science,54
169754,False,science,52
169755,False,science,45
169756,False,science,41
169757,False,science,42
169758,False,science,53
169759,False,science,48
169760,False,science,47
169761,False,science,39
169762,False,science,65
169763,False,science,50
169764,False,science,48
169765,False,science,53
169766,False,science,50
169767,False,science,44
169768,False,science,53
169769,False,science,56
169770,False,science,50
169771,False,science,50
169772,False,science,45
169773,False,science,55
169774,False,science,53
169775,False,science,43
169776,False,science,61
169777,False,science,38
169778,False,science,59
169779,False,science,59
169780,False,science,53
169781,False,science,38
169782,False,science,47
169783,False,science,52
169784,False,science,46
169785,False,science,57
169786,False,science,59
169787,False,science,39
169788,False,science,46
169789,False,science,59
169790,False,science,39
169791,False,science,46
169792,False,science,52
169793,False,science,47
169794,False,science,51
169795,False,science,49
169796,False,science,56
169797,False,science,73
169798,False,science,51
169799,False,science,40
169800,False,science,53
169801,False,science,31
169802,False,science,55
169803,False,science,46
169804,False,science,60
169805,False,science,42
169806,False,science,47
169807,False,science,53
169808,False,science,41
169809,False,science,37
169810,False,science,48
169811,False,science,55
169812,False,science,50
169813,False,science,58
169814,False,science,48
169815,False,science,36
169816,False,science,52
169817,False,science,41
169818,False,science,45
169819,False,science,55
169820,False,science,45
169821,False,science,47
169822,False,science,63
169823,False,science,48
169824,False,science,42
169825,False,science,55
169826,False,science,43
169827,False,science,48
169828,False,science,40
169829,False,science,61
169830,False,science,50
169831,False,science,56
169832,False,science,32
169833,False,science,40
169834,False,science,48
169835,False,science,49
169836,False,science,48
169837,False,science,57
169838,False,science,50
169839,False,science,48
169840,False,science,52
169841,False,science,47
169842,False,science,54
169843,False,science,55
169844,False,science,68
169845,False,science,49
169846,False,science,41
169847,False,science,46
169848,False,science,47
169849,False,science,47
169850,False,science,39
169851,False,science,44
169852,False,science,41
169853,False,science,50
169854,False,science,40
169855,False,science,53
169856,False,science,51
169857,False,science,67
169858,False,science,46
169859,False,science,49
169860,False,science,41
169861,False,science,56
169862,False,science,40
169863,False,science,65
169864,False,science,52
169865,False,science,46
169866,False,science,50
169867,False,science,43
169868,False,science,38
169869,False,science,42
169870,False,science,51
169871,False,science,49
169872,False,science,48
169873,False,science,37
169874,False,science,54
169875,False,science,43
169876,False,science,39
169877,False,science,50
169878,False,science,64
169879,False,science,51
169880,False,science,58
169881,False,science,53
169882,False,science,47
169883,False,science,53
169884,False,science,42
169885,False,science,32
169886,False,science,54
169887,False,science,64
169888,False,science,42
169889,False,science,53
169890,False,science,50
169891,False,science,47
169892,False,science,44
169893,False,science,48
169894,False,science,52
169895,False,science,35
169896,False,science,40
169897,False,science,52
169898,False,science,63
169899,False,science,37
169900,False,science,47
169901,False,science,44
169902,False,science,59
169903,False,science,55
169904,False,science,58
169905,False,science,41
169906,False,science,58
169907,False,science,50
169908,False,science,40
169909,False,science,55
169910,False,science,46
169911,False,science,55
169912,False,science,55
169913,False,science,65
169914,False,science,53
169915,False,science,56
169916,False,science,47
169917,False,science,55
169918,False,science,51
169919,False,science,55
169920,False,science,43
169921,False,science,49
169922,False,science,51
169923,False,science,41
169924,False,science,64
169925,False,science,48
169926,False,science,40
169927,False,science,52
169928,False,science,52
169929,False,science,52
169930,False,science,54
169931,False,science,47
169932,False,science,50
169933,False,science,39
169934,False,science,53
169935,False,science,69
169936,False,science,38
169937,False,science,53
169938,False,science,62
169939,False,science,52
169940,False,science,51
169941,False,science,61
169942,False,science,51
169943,False,science,49
169944,False,science,52
169945,False,science,61
169946,False,science,65
169947,False,science,39
169948,False,science,38
169949,False,science,47
169950,False,science,52
169951,False,science,52
169952,False,science,45
169953,False,science,46
169954,False,science,53
169955,False,science,40
169956,False,science,48
169957,False,science,40
169958,False,science,41
169959,False,science,44
169960,False,science,52
169961,False,science,52
169962,False,science,54
169963,False,science,48
169964,False,science,47
169965,False,science,46
169966,False,science,41
169967,False,science,51
169968,False,science,58
169969,False,science,54
169970,False,science,58
169971,False,science,41
169972,False,science,46
169973,False,science,56
169974,False,science,52
169975,False,science,53
169976,False,science,42
169977,False,science,48
169978,False,science,49
169979,False,science,58
169980,False,science,50
169981,False,science,56
169982,False,science,49
169983,False,science,48
169984,False,science,54
169985,False,science,51
169986,False,science,53
169987,False,science,49
169988,False,science,45
169989,False,science,49
169990,False,science,43
169991,False,science,46
169992,False,science,53
169993,False,science,52
169994,False,science,42
169995,False,science,47
169996,False,science,48
169997,False,science,60
169998,False,science,51
169999,False,science,48
170000,False,history,44
170001,False,history,52
170002,False,history,50
170003,False,history,44
170004,False,history,52
170005,False,history,53
170006,False,history,39
170007,False,history,48
170008,False,history,52
170009,False,history,55
170010,False,history,51
170011,False,history,50
170012,False,history,63
170013,False,history,49
170014,False,history,41
170015,False,history,48
170016,False,history,50
170017,False,history,66
170018,False,history,56
170019,False,history,59
170020,False,history,50
170021,False,history,44
170022,False,history,50
170023,False,history,46
170024,False,history,52
170025,False,history,55
170026,False,history,46
170027,False,history,48
170028,False,history,52
170029,False,history,33
170030,False,history,48
170031,False,history,54
170032,False,history,53
170033,False,history,66
170034,False,history,49
170035,False,history,52
170036,False,history,43
170037,False,history,48
170038,False,history,43
170039,False,history,50
170040,False,history,46
170041,False,history,53
170042,False,history,46
170043,False,history,53
170044,False,history,46
170045,False,history,48
170046,False,history,52
170047,False,history,50
170048,False,history,62
170049,False,history,56
170050,False,history,54
170051,False,history,47
170052,False,history,46
170053,False,history,45
170054,False,history,50
170055,False,history,36
170056,False,history,45
170057,False,history,51
170058,False,history,65
170059,False,history,38
170060,False,history,52
170061,False,history,38
170062,False,history,50
170063,False,history,59
170064,False,history,45
170065,False,history,50
170066,False,history,48
170067,False,history,53
170068,False,history,57
170069,False,history,53
170070,False,history,30
170071,False,history,48
170072,False,history,54
170073,False,history,63
170074,False,history,52
170075,False,history,53
170076,False,history,49
170077,False,history,46
170078,False,history,45
170079,False,history,47
170080,False,history,44
170081,False,history,40
170082,False,history,56
170083,False,history,47
170084,False,history,56
170085,False,history,51
170086,False,history,43
170087,False,history,58
170088,False,history,56
170089,False,history,48
170090,False,history,58
170091,False,history,36
170092,False,history,62
170093,False,history,51
170094,False,history,46
170095,False,history,38
170096,False,history,57
170097,False,history,49
170098,False,history,54
170099,False,history,55
170100,False,history,58
170101,False,history,53
170102,False,history,42
170103,False,history,43
170104,False,history,54
170105,False,history,56
170106,False,history,66
170107,False,history,39
170108,False,history,53
170109,False,history,50
170110,False,history,55
170111,False,history,42
170112,False,history,50
170113,False,history,39
170114,False,history,47
170115,False,history,61
170116,False,history,56
170117,False,history,54
170118,False,history,53
170119,False,history,44
170120,False,history,43
170121,False,history,53
170122,False,history,52
170123,False,history,59
170124,False,history,48
170125,False,history,48
170126,False,history,41
170127,False,history,42
170128,False,history,48
170129,False,history,61
170130,False,history,44
170131,False,history,44
170132,False,history,49
170133,False,history,39
170134,False,history,59
170135,False,history,50
170136,False,history,44
170137,False,history,46
170138,False,history,47
170139,False,history,45
170140,False,history,53
170141,False,history,54
170142,False,history,59
170143,False,history,51
170144,False,history,41
170145,False,history,60
170146,False,history,72
170147,False,history,58
170148,False,history,62
170149,False,history,55
170150,False,history,37
170151,False,history,51
170152,False,history,59
170153,False,history,64
170154,False,history,38
170155,False,history,38
170156,False,history,41
170157,False,history,46
170158,False,history,70
170159,False,history,49
170160,False,history,58
170161,False,history,51
170162,False,history,59
170163,False,history,58
170164,False,history,42
170165,False,history,53
170166,False,history,43
170167,False,history,41
170168,False,history,54
170169,False,history,61
170170,False,history,55
170171,False,history,53
170172,False,history,53
170173,False,history,42
170174,False,history,38
170175,False,history,49
170176,False,history,52
170177,False,history,33
170178,False,history,53
170179,False,history,47
170180,False,history,50
170181,False,history,48
170182,False,history,42
170183,False,history,44
170184,False,history,44
170185,False,history,33
170186,False,history,53
170187,False,history,43
170188,False,history,50
170189,False,history,49
170190,False,history,51
170191,False,history,46
170192,False,history,36
170193,False,history,53
170194,False,history,48
170195,False,history,49
170196,False,history,53
170197,False,history,52
170198,False,history,63
170199,False,history,53
170200,False,history,48
170201,False,history,46
170202,False,history,47
170203,False,history,51
170204,False,history,49
170205,False,history,52
170206,False,history,45
170207,False,history,66
170208,False,history,49
170209,False,history,55
170210,False,history,42
170211,False,history,53
170212,False,history,48
170213,False,history,58
170214,False,history,55
170215,False,history,56
170216,False,history,43
170217,False,history,47
170218,False,history,52
170219,False,history,51
170220,False,history,58
170221,False,history,39
170222,False,history,57
170223,False,history,45
170224,False,history,44
170225,False,history,48
170226,False,history,59
170227,False,history,46
170228,False,history,51
170229,False,history,44
170230,False,history,52
170231,False,history,59
170232,False,history,54
170233,False,history,51
170234,False,history,55
170235,False,history,49
170236,False,history,59
170237,False,history,57
170238,False,history,51
170239,False,history,47
170240,False,history,41
170241,False,history,44
170242,False,history,43
170243,False,history,43
170244,False,history,48
170245,False,history,56
170246,False,history,46
170247,False,history,46
170248,False,history,67
170249,False,history,55
170250,False,history,45
170251,False,history,42
170252,False,history,54
170253,False,history,44
170254,False,history,46
170255,False,history,47
170256,False,history,53
170257,False,history,60
170258,False,history,64
170259,False,history,47
170260,False,history,49
170261,False,history,47
170262,False,history,53
170263,False,history,49
170264,False,history,61
170265,False,history,45
170266,False,history,51
170267,False,history,50
170268,False,history,42
170269,False,history,63
170270,False,history,45
170271,False,history,58
170272,False,history,44
170273,False,history,45
170274,False,history,48
170275,False,history,53
170276,False,history,48
170277,False,history,56
170278,False,history,47
170279,False,history,54
170280,False,history,49
170281,False,history,63
170282,False,history,43
170283,False,history,60
170284,False,history,44
170285,False,history,48
170286,False,history,63
170287,False,history,47
170288,False,history,37
170289,False,history,53
170290,False,history,47
170291,False,history,60
170292,False,history,56
170293,False,history,50
170294,False,history,46
170295,False,history,50
